	uner-name	uner-class	name	id
37932	Mainau	Name-Location-Geological_Region_Island	Mainau	entity_10355839
37935	Neutral Milk Hotel	Name-Organization-Show_Organization	Neutral_Milk_Hotel	entity_6202303
37936	Anne Frank	Name-Person-Name_Person	Anne_Frank	entity_5365827
37937	Merge Records	Name-Organization-Corporation-CompanyName-Facility-GOE-School	Merge_Records	entity_6857391
37941	Berkasovo	Name-Location-GPE-City	Berkasovo	entity_11852368
37942	Bačinci	Name-Location-GPE-City	Bačinci	entity_4956091
37943	Bikić Do	Name-Location-GPE-City	Bikić_Do	entity_4687163
37944	Bingula	Name-Location-GPE-City	Bingula	entity_6803810
37945	Ilinci	Name-Location-GPE-City	Ilinci	entity_2508713
37946	Kukujevci	Name-Location-GPE-City	Kukujevci	entity_7200395
37947	Ljuba	Name-Location-GPE-City	Ljuba	entity_1973862
37948	Molovin	Name-Location-GPE-City	Molovin	entity_9163188
37949	Privina Glava	Name-Location-GPE-City	Privina_Glava	entity_6254520
37950	Vašica	Name-Location-GPE-City	Vašica	entity_2539435
37954	Kraljevice	Name-Location-GPE-City	Kraljevice	entity_7116431
37955	Tomislav Sunić	Name-Person-Name_Person	Tomislav_Sunić	entity_2389214
37976	Héctor Cúper	Name-Person-Name_Person	Héctor_Cúper	entity_10981070
37989	Ljubomir Davidović	Name-Person-Name_Person	Ljubomir_Davidović	entity_13659150
37991	Bogoljub Jevtić	Name-Person-Name_Person	Bogoljub_Jevtić	entity_2102513
37993	Josip Pankretić	Name-Person-Name_Person	Josip_Pankretić	entity_9068240
37994	Damir Bajs	Name-Person-Name_Person	Damir_Bajs	entity_1378870
37995	Krešo Beljak	Name-Person-Name_Person	Krešo_Beljak	entity_7808152
38016	Bridgestone	Name-Organization-Corporation-Company	Bridgestone	entity_2891570
38028	Ivar Bjørnson	Name-Person-Name_Person	Ivar_Bjørnson	entity_4534747
38029	Grutle Kjellson	Name-Person-Name_Person	Grutle_Kjellson	entity_962316
38030	Vikingligr Veldi	Name-Product-Art-Music	Vikingligr_Veldi	entity_11327666
38031	Below the Lights	Name-Product-Art-Music	Below_the_Lights	entity_669062
38032	Monumension	Name-Product-Art-Music	Monumension	entity_8281589
38034	Ruun	Name-Product-Art-Music	Ruun	entity_11562278
38035	Meshuggah	Name-Organization-Show_Organization	Meshuggah	entity_2613777
38036	Opeth	Name-Organization-Show_Organization	Opeth	entity_7604129
38037	Axioma Ethica Odini	Name-Product-Art-Music	Axioma_Ethica_Odini	entity_8494273
38038	RIITIIR	Name-Product-Art-Music	RIITIIR	entity_10980977
38039	In Times	Name-Product-Art-Music	In_Times	entity_3643569
38041	Lavaux	Name-Location-GPE-GPE_Other	Lavaux	entity_8767215
38042	Novi Bezdan	Name-Location-GPE-City	Novi_Bezdan	entity_12403347
38049	Jon Schaffer	Name-Person-Name_Person	Jon_Schaffer	entity_12241214
38051	I Walk Among You	Name-Product-Art-Music	I_Walk_Among_You	entity_7823523
38053	Dystopia	Name-Location-GPE-GPE_Other	Dystopia	entity_3387976
38054	Milan Grol	Name-Person-Name_Person	Milan_Grol	entity_11675079
38057	Maximilian von Weichs	Name-Person-Name_Person	Maximilian_von_Weichs	entity_9386515
38079	Šoštanj	Name-Location-GPE-GPE_Other	Šoštanj	entity_5375655
38080	Vitanje	Name-Location-GPE-City	Vitanje	entity_10289868
38081	Slovenska Bistrica	Name-Location-GPE-City	Slovenska_Bistrica	entity_1703834
38083	Milan Spasić	Name-Person-Name_Person	Milan_Spasić	entity_10035778
38084	Sergej Mašera	Name-Person-Name_Person	Sergej_Mašera	entity_4816534
38086	Živojin Mišić	Name-Person-Name_Person	Živojin_Mišić	entity_2877856
38105	Freudenstadt	Name-Location-GPE-City	Freudenstadt	entity_172854
38116	Allgäu	Name-Location-GPE-GPE_Other	Allgäu	entity_7323520
38123	Edward Norton	Name-Person-Name_Person	Edward_Norton	entity_13539821
38129	Atlas V	Name-Product-Product_Other	Atlas_V	entity_4816059
38132	Walter Cronkite	Name-Person-Name_Person	Walter_Cronkite	entity_3461529
38134	Deng Xiaoping	Name-Person-Name_Person	Deng_Xiaoping	entity_9643818
38139	Herman Van Rompuy	Name-Person-Name_Person	Herman_Van_Rompuy	entity_12936455
38140	Charles Michel	Name-Person-Name_Person	Charles_Michel	entity_738814
38147	Dorothy Malone	Name-Person-Name_Person	Dorothy_Malone	entity_9967710
38154	Juliette Binoche	Name-Person-Name_Person	Juliette_Binoche	entity_4205049
38156	Luxury Lounge	Name-Product-Art-Broadcast_Program	Luxury_Lounge	entity_7969612
38166	Sveta Barbara	Name-Location-GPE-GPE_Other	Sveta_Barbara	entity_6250687
38185	Jamie Lee Curtis	Name-Person-Name_Person	Jamie_Lee_Curtis	entity_46991
38193	Brabham	Name-Organization-Sports_Organization-Pro_Sports_Organization	Brabham	entity_1785287
38201	Nürburgring	Name-Facility-Facility_Other	Nürburgring	entity_3809441
38204	Elio de Angelis	Name-Person-Name_Person	Elio_de_Angelis	entity_6965943
38220	Gerhard Berger	Name-Person-Name_Person	Gerhard_Berger	entity_2523188
38221	Riccardo Patrese	Name-Person-Name_Person	Riccardo_Patrese	entity_13688567
38223	Jim Clark	Name-Person-Name_Person	Jim_Clark	entity_13795551
38225	Jochem Uytdehaage	Name-Person-Name_Person	Jochem_Uytdehaage	entity_6516657
38230	Zmajevac	Name-Location-GPE-City	Zmajevac	entity_3579937
38231	Mece	Name-Location-GPE-City	Mece	entity_4798636
38232	Novo Nevesinje	Name-Location-GPE-City	Novo_Nevesinje	entity_5955291
38233	Sudaraž	Name-Location-GPE-City	Sudaraž	entity_12747403
38234	Širine	Name-Location-GPE-City	Širine	entity_2157100
38235	Torjanci	Name-Location-GPE-City	Torjanci	entity_3295140
38236	Zeleno Polje	Name-Location-GPE-City	Zeleno_Polje	entity_11897660
38237	Kopačevo	Name-Location-GPE-City	Kopačevo	entity_11725646
38238	Vardarac	Name-Location-GPE-City	Vardarac	entity_10453042
38247	Leb i sol	Name-Organization-Show_Organization	Leb_i_sol	entity_2462233
38248	Kornelije Kovač	Name-Person-Name_Person	Kornelije_Kovač	entity_8765096
38250	Milić Vukašinović	Name-Person-Name_Person	Milić_Vukašinović	entity_7038029
38259	Jug	Name-Organization-Corporation-Company	Jug	entity_9290136
38265	Warsteiner HockeyPark	Name-Facility-GOE-Sports_Facility	Warsteiner_HockeyPark	entity_8799725
38268	L'Osservatore Romano	Name-Product-Printing-Newspaper	L'Osservatore_Romano	entity_13194159
38286	Epic Records	Name-Organization-Corporation-CompanyName-Facility-GOE-School	Epic_Records	entity_9033148
38289	Ferid Džanić	Name-Person-Name_Person	Ferid_Džanić	entity_9717146
38298	Ash Ketchum	Name-Person-Fictional	Ash_Ketchum	entity_6457744
38309	Rocket to Russia	Name-Product-Art-Music	Rocket_to_Russia	entity_3275762
38322	Homo ergaster	Name-Natural_Object-Living_Thing-Mammal	Homo_ergaster	entity_5766174
38323	Homo heidelbergensis	Name-Natural_Object-Living_Thing-Mammal	Homo_heidelbergensis	entity_9799351
38333	Australopithecus afarensis	Name-Natural_Object-Living_Thing-Mammal	Australopithecus_afarensis	entity_11810618
38346	Homo rudolfensis	Name-Natural_Object-Living_Thing-Mammal	Homo_rudolfensis	entity_9819294
38347	Homo rhodesiensis	Name-Natural_Object-Living_Thing-Mammal	Homo_rhodesiensis	entity_2697163
38348	Dmanisi	Name-Location-Location_Other	Dmanisi	entity_6876309
38349	Homo antecessor	Name-Natural_Object-Living_Thing-Mammal	Homo_antecessor	entity_8521111
38376	Homo gautengensis	Name-Natural_Object-Living_Thing-Mammal	Homo_gautengensis	entity_20665835
38377	Homo floresiensis	Name-Natural_Object-Living_Thing-Mammal	Homo_floresiensis	entity_8250581
38379	Homo cepranensis	Name-Natural_Object-Living_Thing-Mammal	Homo_cepranensis	entity_6887757
38385	Rudolf Perešin	Name-Person-Name_Person	Rudolf_Perešin	entity_4943185
38391	London Calling	Name-Product-Art-Music	London_Calling	entity_1152689
38392	London SS	Name-Organization-Show_Organization	London_SS	entity_8916655
38397	Give 'Em Enough Rope	Name-Product-Art-Music	Give_'Em_Enough_Rope	entity_10584486
38399	Combat Rock	Name-Product-Art-Music	Combat_Rock	entity_6494909
38405	Cut the Crap	Name-Product-Art-Music	Cut_the_Crap	entity_403696
38411	Ettore Messina	Name-Person-Name_Person	Ettore_Messina	entity_11345427
38412	CB Estudiantes	Name-Organization-Sports_Organization-Pro_Sports_Organization	CB_Estudiantes	entity_10168860
38416	Ska	Name-Product-Doctrine_Method-Culture	Ska	entity_4122242
38421	Jimmy Cliff	Name-Organization-Show_Organization	Jimmy_Cliff	entity_4107224
38453	Alain Juppé	Name-Person-Name_Person	Alain_Juppé	entity_7203117
38469	Irun	Name-Location-GPE-GPE_Other	Irun	entity_4755143
38475	Palana	Name-Location-GPE-GPE_Other	Palana	entity_9786927
38480	Patti Smith	Name-Person-Name_Person	Patti_Smith	entity_254749
38482	Spandau Ballet	Name-Organization-Show_Organization	Spandau_Ballet	entity_217749
38483	Adam Ant	Name-Person-Name_Person	Adam_Ant	entity_10143356
38484	Talk Talk	Name-Organization-Show_Organization	Talk_Talk	entity_1368110
38488	Maljčiki	Name-Product-Art-Music	Maljčiki	entity_6593860
38489	Paket aranžman	Name-Product-Art-Music	Paket_aranžman	entity_12437183
38504	Sultans of Swing	Name-Product-Art-Music	Sultans_of_Swing	entity_12807164
38508	Mark Knopfler	Name-Person-Name_Person	Mark_Knopfler	entity_10897127
38509	John Illsley	Name-Person-Name_Person	John_Illsley	entity_4900357
38510	Pick Withers	Name-Organization-Show_Organization	Pick_Withers	entity_12608785
38511	David Knopfler	Name-Person-Name_Person	David_Knopfler	entity_3502016
38512	Dire Straits	Name-Product-Art-Music	Dire_Straits	entity_12277221
38517	Making Movies	Name-Product-Art-Music	Making_Movies	entity_6380123
38518	E Street Band	Name-Organization-Show_Organization	E_Street_Band	entity_7249380
38519	Alan Clark	Name-Person-Name_Person	Alan_Clark	entity_769776
38520	Hal Lindes	Name-Person-Name_Person	Hal_Lindes	entity_8733765
38523	ExtendedancEPlay	Name-Organization-Corporation-Company	ExtendedancEPlay	entity_9000721
38527	Guy Fletcher	Name-Person-Name_Person	Guy_Fletcher	entity_13774669
38528	Jack Sonni	Name-Person-Name_Person	Jack_Sonni	entity_3862915
38533	Money for Nothing	Name-Product-Art-Music	Money_for_Nothing	entity_753780
38537	Neck and Neck	Name-Product-Art-Music	Neck_and_Neck	entity_3560437
38540	Phil Palmer	Name-Person-Name_Person	Phil_Palmer	entity_3787453
38541	On Every Street	Name-Product-Art-Music	On_Every_Street	entity_11488396
38544	On the Night	Name-Product-Art-Music	On_the_Night	entity_5011956
38545	Golden Heart	Name-Product-Art-Music	Golden_Heart	entity_975281
38561	Tram 11	Name-Organization-Show_Organization	Tram_11	entity_11404176
38562	Ivana Kindl	Name-Person-Name_Person	Ivana_Kindl	entity_10191393
38563	The Chronic	Name-Product-Art-Music	The_Chronic	entity_1679446
38564	Doggystyle	Name-Product-Art-Music	Doggystyle	entity_8049154
38565	Death Row Records	Name-Organization-Corporation-CompanyName-Facility-GOE-School	Death_Row_Records	entity_8683670
38566	Gin and Juice	Name-Product-Art-Music	Gin_and_Juice	entity_3991272
38567	Tha Doggfather	Name-Product-Art-Music	Tha_Doggfather	entity_13320933
38568	No Limit Records	Name-Organization-Corporation-CompanyName-Facility-GOE-School	No_Limit_Records	entity_4608067
38569	No Limit Top Dogg	Name-Product-Art-Music	No_Limit_Top_Dogg	entity_8017974
38570	Tha Last Meal	Name-Product-Art-Music	Tha_Last_Meal	entity_2386428
38571	Priority Records	Name-Organization-Corporation-CompanyName-Facility-GOE-School	Priority_Records	entity_433212
38572	Paid tha Cost to Be da Boss	Name-Product-Art-Music	Paid_tha_Cost_to_Be_da_Boss	entity_10911639
38573	Geffen Records	Name-Organization-Corporation-CompanyName-Facility-GOE-School	Geffen_Records	entity_8396507
38574	Tha Blue Carpet Treatment	Name-Product-Art-Music	Tha_Blue_Carpet_Treatment	entity_9770400
38575	Ego Trippin'	Name-Product-Art-Music	Ego_Trippin'	entity_12015395
38576	Malice n Wonderland	Name-Product-Art-Music	Malice_n_Wonderland	entity_376766
38577	Doggumentary	Name-Product-Art-Music	Doggumentary	entity_3354102
38579	Doggy Fizzle Televizzle	Name-Product-Art-Broadcast_Program	Doggy_Fizzle_Televizzle	entity_20622302
38580	Snoop Dogg's Father Hood	Name-Product-Art-Broadcast_Program	Snoop_Dogg's_Father_Hood	entity_20650454
38582	Nate Dogg	Name-Person-Name_Person	Nate_Dogg	entity_2066530
38584	RBX	Name-Person-Name_Person	RBX	entity_4013604
38586	Snoopy	Name-Person-Name_Person	Snoopy	entity_216482
38588	Deep Cover	Name-Product-Art-Movie	Deep_Cover	entity_5624682
38589	Nuthin' but a 'G' Thang	Name-Product-Art-Music	Nuthin'_but_a_'G'_Thang	entity_8757456
38595	Kurupt	Name-Person-Name_Person	Kurupt	entity_6692292
38597	Doggy Style Records	Name-Organization-Corporation-CompanyName-Facility-GOE-School	Doggy_Style_Records	entity_8446086
38607	Bitch Please	Name-Product-Art-Music	Bitch_Please	entity_12584470
38609	Ice Cube	Name-Person-Name_Person	Ice_Cube	entity_13867640
38614	Drop It Like It's Hot	Name-Product-Art-Music	Drop_It_Like_It's_Hot	entity_5819799
38618	Lil Jon	Name-Person-Name_Person	Lil_Jon	entity_2630849
38620	Too Short	Name-Person-Name_Person	Too_Short	entity_4422364
38622	Akon	Name-Person-Name_Person	Akon	entity_11500479
38623	Sexual Eruption	Name-Product-Art-Music	Sexual_Eruption	entity_10532696
38625	Gangsta Luv	Name-Product-Art-Music	Gangsta_Luv	entity_2486806
38628	I Wanna Rock	Name-Product-Art-Music	I_Wanna_Rock	entity_12157364
38629	Soulja Boy	Name-Person-Name_Person	Soulja_Boy	entity_8541838
38630	Gorillaz	Name-Organization-Show_Organization	Gorillaz	entity_9479439
38631	California Gurls	Name-Product-Art-Music	California_Gurls	entity_8293307
38632	Swizz Beatz	Name-Person-Name_Person	Swizz_Beatz	entity_13574042
38635	Ray J	Name-Person-Name_Person	Ray_J	entity_3627871
38640	Tha Dogg Pound	Name-Organization-Show_Organization	Tha_Dogg_Pound	entity_12457093
38661	Bear McCreary	Name-Person-Name_Person	Bear_McCreary	entity_4455856
38682	Stadion Stanovi	Name-Facility-GOE-Sports_Facility	Stadion_Stanovi	entity_11364480
38696	Ollantaytambo	Name-Location-GPE-City	Ollantaytambo	entity_7485247
38711	William Holden	Name-Person-Name_Person	William_Holden	entity_1164114
38726	Ivan Banović	Name-Person-Name_Person	Ivan_Banović	entity_3847115
38740	Cowboy Bebop	Name-Product-Printing-Printing_Other	Cowboy_Bebop	entity_4587124
38745	Olivia	Name-Person-Fictional	Olivia	entity_9029864
38760	Pamunkey	Name-Organization-Ethnic_Group_other	Pamunkey	entity_12621500
38762	Werowocomoco	Name-Location-GPE-City	Werowocomoco	entity_227551
38766	Josip Lisac	Name-Person-Name_Person	Josip_Lisac	entity_10210270
38767	Creative Commons	Name-Organization-Organization_Other	Creative_Commons	entity_3535527
38774	Daryl Hannah	Name-Person-Name_Person	Daryl_Hannah	entity_3225413
38778	Zadarski list	Name-Product-Printing-Newspaper	Zadarski_list	entity_8999916
38782	Gornja Stubica	Name-Location-GPE-GPE_Other	Gornja_Stubica	entity_12458393
38785	Anselmo Banduri	Name-Person-Name_Person	Anselmo_Banduri	entity_4576533
38797	Bastia	Name-Location-GPE-GPE_Other	Bastia	entity_8308621
38799	AC Ajaccio	Name-Organization-Sports_Organization-Pro_Sports_Organization	AC_Ajaccio	entity_12425082
38802	Wolfsberger AC	Name-Organization-Sports_Organization-Pro_Sports_Organization	Wolfsberger_AC	entity_6645429
38803	FK Borac Čačak	Name-Organization-Sports_Organization-Pro_Sports_Organization	FK_Borac_Čačak	entity_3303497
38806	John Candy	Name-Person-Name_Person	John_Candy	entity_280945
38814	Mahmoud Abbas	Name-Person-Name_Person	Mahmoud_Abbas	entity_1155875
38817	Oireachtas	Name-Organization-Political_Organization-Government	Oireachtas	entity_653188
38818	Saba	Name-Location-Geological_Region_Island	Saba	entity_2472134
38828	Uka	Name-Location-GPE-GPE_Other	Uka	entity_12630021
38832	Västergötland	Name-Location-GPE-GPE_Other	Västergötland	entity_1133516
38833	Uppland	Name-Location-GPE-GPE_Other	Uppland	entity_11422527
38839	Harpo Marx	Name-Person-Name_Person	Harpo_Marx	entity_3186904
38846	Donji Kukuruzari	Name-Location-GPE-City	Donji_Kukuruzari	entity_12061025
38867	Đovani Roso	Name-Person-Name_Person	Đovani_Roso	entity_6323185
38893	Giacomo Casanova	Name-Person-Name_Person	Giacomo_Casanova	entity_5206314
38918	Jakljan	Name-Location-Geological_Region_Island	Jakljan	entity_5869866
38919	Goleč	Name-Location-Geological_Region_Island	Goleč	entity_3949217
38920	Günter Grass	Name-Person-Name_Person	Günter_Grass	entity_7393310
38921	Ingeborg Bachmann	Name-Person-Name_Person	Ingeborg_Bachmann	entity_11090311
38926	Roger Borsa	Name-Person-Name_Person	Roger_Borsa	entity_10042448
38929	Homininae	Name-Natural_Object-Living_Thing-Mammal	Homininae	entity_7114778
38946	Hana Hegedušić	Name-Person-Name_Person	Hana_Hegedušić	entity_1147307
38947	Mirela Brekalo	Name-Person-Name_Person	Mirela_Brekalo	entity_1835186
38948	Pero Kvrgić	Name-Person-Name_Person	Pero_Kvrgić	entity_7292674
38954	Satoshi Tajiri	Name-Person-Name_Person	Satoshi_Tajiri	entity_4970459
38965	Sinéad O'Connor	Name-Person-Name_Person	Sinéad_O'Connor	entity_13780593
38969	Clannad	Name-Organization-Show_Organization	Clannad	entity_13250174
38970	The Corrs	Name-Organization-Show_Organization	The_Corrs	entity_4421496
38976	Stevie Wonder	Name-Person-Name_Person	Stevie_Wonder	entity_8975446
38977	Tom Petty	Name-Person-Name_Person	Tom_Petty	entity_262680
38979	Michael Hutchence	Name-Person-Name_Person	Michael_Hutchence	entity_1635520
38997	Bucaspor	Name-Organization-Sports_Organization-Pro_Sports_Organization	Bucaspor	entity_6187752
39013	Dnevnik jedne ljubavi	Name-Product-Art-Music	Dnevnik_jedne_ljubavi	entity_11089971
39023	Mayumi Iizuka	Name-Person-Name_Person	Mayumi_Iizuka	entity_7077434
39041	Kubuntu	Name-Product-Product_Other	Kubuntu	entity_358237
39042	Edubuntu	Name-Product-Product_Other	Edubuntu	entity_3315841
39043	LXDE	Name-Product-Product_Other	LXDE	entity_18618885
39048	Joško Vidošević	Name-Person-Name_Person	Joško_Vidošević	entity_6087452
39049	Duje Čop	Name-Person-Name_Person	Duje_Čop	entity_1609024
39059	Zarez	Name-Product-Printing-Magazine	Zarez	entity_7778505
39063	James Caan	Name-Person-Name_Person	James_Caan	entity_3760792
39071	Milko Kelemen	Name-Person-Name_Person	Milko_Kelemen	entity_2095477
39072	Martha's Vineyard	Name-Location-Geological_Region_Island	Martha's_Vineyard	entity_485439
39073	Nantucket	Name-Location-GPE-City	Nantucket	entity_9395814
39083	Dartmouth	Name-Location-GPE-City	Dartmouth	entity_12746334
39106	Diva Grabovčeva	Name-Person-Name_Person	Diva_Grabovčeva	entity_9421325
39107	Didak Buntić	Name-Person-Name_Person	Didak_Buntić	entity_3369446
39108	Petar Barbarić	Name-Person-Name_Person	Petar_Barbarić	entity_9740196
39114	Jura Stublić	Name-Person-Name_Person	Jura_Stublić	entity_4253025
39122	Miroslav Brozović	Name-Person-Name_Person	Miroslav_Brozović	entity_1760026
39123	Davor Jozić	Name-Person-Name_Person	Davor_Jozić	entity_13045349
39124	Franjo Vladić	Name-Person-Name_Person	Franjo_Vladić	entity_9651405
39125	Ivan Rakitić	Name-Person-Name_Person	Ivan_Rakitić	entity_1752497
39127	Stanko Barać	Name-Person-Name_Person	Stanko_Barać	entity_3558283
39128	Bojan Bogdanović	Name-Person-Name_Person	Bojan_Bogdanović	entity_10453526
39129	Matej Mamić	Name-Person-Name_Person	Matej_Mamić	entity_12632080
39130	Damir Mulaomerović	Name-Person-Name_Person	Damir_Mulaomerović	entity_10201445
39131	Zoran Planinić	Name-Person-Name_Person	Zoran_Planinić	entity_12399752
39132	Marin Rozić	Name-Person-Name_Person	Marin_Rozić	entity_1281906
39133	Denis Buntić	Name-Person-Name_Person	Denis_Buntić	entity_10612413
39135	Mirko Alilović	Name-Person-Name_Person	Mirko_Alilović	entity_1987120
39152	Atomsko sklonište	Name-Organization-Show_Organization	Atomsko_sklonište	entity_7282627
39177	Sulejman Tihić	Name-Person-Name_Person	Sulejman_Tihić	entity_4230564
